sequence_id,prompt,n_frames,mm_mae,mm_rmse,mm_dtw_mae,mm_pearson_r,mm_r2,kin_mae,kin_rmse,kin_dtw_mae,kin_pearson_r,kin_r2,kin_timing_s,mm_timing_s
sitting_while_Hand_gesture_to_indicate_flight_1_clip1,sitting while hand gesture to indicate flight,197,0.013882361352443695,0.02290673367679119,0.01388236042112112,3.638777612557931e-10,-41867.33984375,0.01406976580619812,0.017933083698153496,0.01406976580619812,0.0,-101980.0234375,0.2587006249996193,0.06060662500385661
Rub_your_hands_while_standing_clip1,rub your hands while standing,148,0.013883971609175205,0.02285701408982277,0.013883971609175205,1.0781888715172272e-09,-59856.3515625,0.01378442533314228,0.01757889986038208,0.01378442533314228,0.0,-128567.9765625,0.14662862500017582,0.0552999999927124
Simultaneously_sitting_and_Twist_the_waist_clip1,simultaneously sitting and twist the waist,180,0.013887636363506317,0.022922372445464134,0.013887635432183743,7.148376113264021e-09,-31207.1015625,0.014375792816281319,0.018805157393217087,0.014375792816281319,0.0,-79707.171875,0.16076462499995614,0.057973333008703776
walking_and_Hand_touching_elbow_at_the_same_time_clip1,walking and hand touching elbow at the same time,165,0.013887873850762844,0.02302606962621212,0.01388787291944027,-1.5254395080432914e-08,-31070.9609375,0.014548370614647865,0.019053630530834198,0.014548370614647865,0.0,-87765.609375,0.22163354200165486,0.059496207992197014
standing_while_Hug_1_clip1,standing while hug,165,0.01388924103230238,0.022924404591321945,0.01388924103230238,3.2438796093714473e-09,-37886.38671875,0.014086035080254078,0.017982125282287598,0.014086035080254078,0.0,-91292.1796875,0.21510316599960788,0.04275529099686537
sitting_while_Driving_1_clip1,sitting while driving,164,0.01389025617390871,0.023096535354852676,0.01389025617390871,1.3007759314120904e-08,-30685.509765625,0.014594503678381443,0.019065700471401215,0.014594503678381443,0.0,-77722.6953125,0.22365979100140976,0.06197966700710822
Simultaneously_sitting_and_Hunting_1_clip1,simultaneously sitting and hunting,182,0.01389033067971468,0.02263622172176838,0.013890331611037254,1.4800475289789006e-09,-31528.845703125,0.015577947720885277,0.021787887439131737,0.015577947720885277,0.0,-82533.1328125,0.16688704100033647,0.06299241700617131
Simultaneously_Back_Pain_and_sitting_2_clip1,simultaneously back pain and sitting,256,0.013893638737499714,0.023074166849255562,0.013893638737499714,5.3950537370894835e-09,-38044.4609375,0.014961309731006622,0.020950157195329666,0.014961309731006622,0.0,-103733.8125,0.23697537499992904,0.06576483399840072
standing_and_Coughing_at_the_same_time_clip1,standing and coughing at the same time,154,0.013896720483899117,0.022799814119935036,0.013896719552576542,-1.562173324032301e-08,-29088.36328125,0.014300795271992683,0.018489565700292587,0.014300795271992683,0.0,-75450.0234375,0.1976894170002197,0.04920495800615754
Simultaneously_Put_on_the_jacket_and_sitting_1_clip1,simultaneously put on the jacket and sitting,256,0.013912062160670757,0.023065783083438873,0.013912062160670757,3.551578808824729e-09,-37440.96484375,0.015348008833825588,0.021272167563438416,0.015348008833825588,0.0,-116715.59375,0.2796119169997837,0.06083487499563489
Hunting_during_standing_1_clip1,hunting during standing,187,0.013912956230342388,0.022454477846622467,0.013912955299019814,-2.0964099789466673e-08,-14122.486328125,0.014338468201458454,0.019096147269010544,0.014338468201458454,0.0,-82575.46875,0.17231529199989382,0.06599116598954424
standing_while_Command_1_clip1,standing while command,160,0.013913567177951336,0.022791430354118347,0.01391356810927391,2.051245617806785e-09,-26978.443359375,0.014453872106969357,0.019130684435367584,0.014453872106969357,0.0,-77865.546875,0.21433720799905132,0.06474166699626949
standing_and_Turn_the_neck_at_the_same_time_clip1,standing and turn the neck at the same time,190,0.013917084783315659,0.022905591875314713,0.013917085714638233,1.5632938499265947e-08,-35083.50390625,0.014652502723038197,0.019708165898919106,0.014652502723038197,0.0,-91494.40625,0.2378585420010495,0.0631920000014361
Washing_things_while_standing_clip1,washing things while standing,224,0.013917592354118824,0.023403633385896683,0.013917592354118824,-3.207145216066465e-09,-32079.208984375,0.014290895313024521,0.018484745174646378,0.014290895313024521,0.0,-102699.0234375,0.27967837500182213,0.0562300830060849
Eating_during_walking_clip1,eating during walking,256,0.01391961332410574,0.022993100807070732,0.01391961332410574,-4.74701522534815e-09,-24635.302734375,0.01679624244570732,0.024998897686600685,0.01679624244570732,0.0,-106006.515625,0.25536283299993556,0.07740245800232515
Simultaneously_Digging_and_sitting_1_clip1,simultaneously digging and sitting,214,0.013923738151788712,0.02291126735508442,0.013923738151788712,3.610794552244556e-09,-27561.3515625,0.017362913116812706,0.025645112618803978,0.017362913116812706,0.0,-72195.7109375,0.1824324159997559,0.05935283299186267
standing_while_Apply_cream_to_hands_1_clip1,standing while apply cream to hands,256,0.01392475888133049,0.02295566350221634,0.013924757950007915,1.539722305210489e-08,-58246.421875,0.013611722737550735,0.017160067334771156,0.013611722737550735,0.0,-161785.171875,0.36831091699787066,0.058803708001505584
Simultaneously_Goal_Shot_and_sitting_clip1,simultaneously goal shot and sitting,132,0.013929811306297779,0.022645005956292152,0.013929810374975204,-1.3742534221705682e-08,-19990.4375,0.014309543184936047,0.019125035032629967,0.014309543184936047,0.0,-61076.2265625,0.12724475000004531,0.061486541002523154
Act_cute_while_sitting_1_clip1,act cute while sitting,152,0.01392990443855524,0.02304661087691784,0.01392990443855524,6.3606404587801535e-09,-25097.845703125,0.014436229132115841,0.01955813355743885,0.014436229132115841,0.0,-74672.6015625,0.15151583400000845,0.960076792005566
standing_during_Playing_handsome_clip1,standing during playing handsome,93,0.013930901885032654,0.022567113861441612,0.01393090095371008,2.2527080201228955e-09,-23765.330078125,0.013843940570950508,0.017788350582122803,0.013843940570950508,0.0,-64874.96484375,0.1401005410007201,0.056519874997320585
Simultaneously_Back_Pain_and_sitting_2_clip1,simultaneously back pain and sitting,256,0.013931510038673878,0.023126943036913872,0.013931507244706154,-3.765530554034058e-09,-37149.5625,0.014917856082320213,0.02089197374880314,0.014917856082320213,0.0,-101298.4765625,0.23697537499992904,0.06413162499666214
Headache_while_sitting_clip1,headache while sitting,178,0.013931917026638985,0.02348880097270012,0.01393191795796156,-4.432246569763265e-09,-31364.970703125,0.015104983001947403,0.02203991822898388,0.015104983001947403,0.0,-79594.7265625,0.16584233399998993,0.05762666600639932
Lifting_Heavy_Objects_during_standing_2_clip1,lifting heavy objects during standing,140,0.013935205526649952,0.0224546380341053,0.013935205526649952,-4.3099426250137185e-09,-20396.705078125,0.01388748548924923,0.017980175092816353,0.01388748548924923,0.0,-71509.9375,0.1309212920000391,0.05931970800156705
walking_during_Driving_1_clip1,walking during driving,185,0.01394331082701683,0.02304852195084095,0.013943311758339405,-1.9567382381069365e-08,-30002.455078125,0.014105978421866894,0.01798560470342636,0.014105978421866894,0.0,-98365.1171875,0.2512204170016048,0.06570841699431185
Simultaneously_Drinking_tea_and_standing_1_clip1,simultaneously drinking tea and standing,201,0.01394425518810749,0.023557813838124275,0.01394425518810749,-7.3883601459101556e-09,-28265.130859375,0.01496635377407074,0.02200177125632763,0.01496635377407074,0.0,-90954.7421875,0.17134820800038142,0.06013216699648183
Sweeping_and_sitting_at_the_same_time_clip1,sweeping and sitting at the same time,232,0.0139511963352561,0.022912971675395966,0.0139511963352561,-1.8021564685000158e-08,-43775.65234375,0.014247830025851727,0.018292658030986786,0.014247830025851727,0.0,-111955.0859375,0.2631618330015044,0.05845379199308809
Raise_your_hand_high_and_sitting_at_the_same_time_1_clip1,raise your hand high and sitting at the same time,191,0.013954645954072475,0.023081477731466293,0.013954645954072475,9.876830020516536e-09,-34267.71484375,0.014158028177917004,0.01809937320649624,0.014158028177917004,0.0,-87059.1640625,0.18756216699989636,0.06086399999912828
standing_during_Shaking_Hands_clip1,standing during shaking hands,189,0.013956173323094845,0.023144137114286423,0.013956173323094845,-4.515562146423235e-09,-24882.330078125,0.014075998216867447,0.018433257937431335,0.014075998216867447,0.0,-101730.5625,0.22503179100021953,0.06217791698873043
sitting_while_Driving_2_clip1,sitting while driving,155,0.01396335568279028,0.023129938170313835,0.013963356614112854,-3.2626836787841285e-09,-34123.41015625,0.014142398722469807,0.01828842982649803,0.014142398722469807,0.0,-85357.375,0.2089260419998027,0.05407695801113732
Simultaneously_sitting_and_Folding_Laundry_1_clip1,simultaneously sitting and folding laundry,179,0.013966165482997894,0.022558623924851418,0.013966165482997894,1.2985655883923641e-09,-32781.55859375,0.014416085556149483,0.018709974363446236,0.014416085556149483,0.0,-97936.65625,0.1684864999997444,0.06463791700662114
Simultaneously_Akimbo_and_standing_clip1,simultaneously akimbo and standing,155,0.01396716758608818,0.022918427363038063,0.013967168517410755,1.8857959638296506e-09,-34804.44140625,0.013516668230295181,0.017169661819934845,0.013516668230295181,0.0,-112253.734375,0.14233375000003434,0.055178875001729466
Simultaneously_Akimbo_and_standing_1_clip1,simultaneously akimbo and standing,191,0.013972098007798195,0.022830354049801826,0.013972098007798195,-3.9309822064126365e-09,-49819.63671875,0.013383863493800163,0.016691643744707108,0.013383863493800163,0.0,-148880.421875,0.17996020800001133,0.05549566699482966
Simultaneously_Fan_yourself_and_standing_clip1,simultaneously fan yourself and standing,133,0.013973958790302277,0.023725097998976707,0.013973959721624851,5.050541318496471e-09,-16523.806640625,0.017257750034332275,0.027268385514616966,0.017257750034332275,0.0,-58221.125,0.12190904200042496,0.4980812919966411
Playing_the_Violin_while_standing_clip1,playing the violin while standing,181,0.013981422409415245,0.023231668397784233,0.013981422409415245,5.542217351717227e-09,-29454.458984375,0.014160252176225185,0.018393773585557938,0.014160252176225185,0.0,-84343.4375,0.16116287499994542,0.05883016598818358
walking_and_shrug_at_the_same_time_1_clip1,walking and shrug at the same time,160,0.013982586562633514,0.023440653458237648,0.013982587493956089,-7.19375448099413e-09,-24616.865234375,0.016832981258630753,0.02534853108227253,0.016832981258630753,0.0,-70541.0078125,0.20904349999909755,0.06592583398742136
Simultaneously_Back_Pain_and_sitting_1_clip1,simultaneously back pain and sitting,161,0.013987220823764801,0.023171376436948776,0.013987219892442226,-9.461818883949036e-09,-33671.50390625,0.014701555483043194,0.020018475130200386,0.014701555483043194,0.0,-79646.4375,0.15332162499998958,0.04828350000025239
standing_while_Bathing_Pets_clip1,standing while bathing pets,227,0.013999923132359982,0.022738691419363022,0.013999921269714832,-2.420097011679445e-09,-44603.09765625,0.013944842852652073,0.0176878459751606,0.013944842852652073,0.0,-136784.78125,0.28436695900018094,0.05741233300068416
Taking_off_the_headphones_and_walking_at_the_same_time_1_clip1,taking off the headphones and walking at the same time,176,0.01400055829435587,0.023187750950455666,0.014000559225678444,-1.406905081324794e-08,-25882.021484375,0.016216354444622993,0.023065777495503426,0.016216354444622993,0.0,-72754.984375,0.24352666699996917,0.05724033300066367
Simultaneously_Laughing_loudly_and_standing_clip1,simultaneously laughing loudly and standing,164,0.014002639800310135,0.022613290697336197,0.014002639800310135,-2.2065180793617856e-09,-37292.21875,0.013188761658966541,0.016418369486927986,0.013188761658966541,0.0,-114785.0,0.14263612500008094,0.06543933298962656
standing_while_Apply_cream_to_hands_1_clip1,standing while apply cream to hands,256,0.014002751559019089,0.02307426556944847,0.014002751559019089,5.138881764565895e-09,-66883.7265625,0.01349918358027935,0.016957376152276993,0.01349918358027935,0.0,-178798.453125,0.36831091699787066,0.059601417000521906
Simultaneously_Hand_touches_nose_and_standing_clip1,simultaneously hand touches nose and standing,153,0.014006811194121838,0.022988902404904366,0.014006811194121838,2.3783424119017127e-09,-25802.703125,0.01364551018923521,0.017369452863931656,0.01364551018923521,0.0,-91685.375,0.14983150000034584,0.057212083993363194
sitting_while_Stand_up_clip1,sitting while stand up,105,0.014009554870426655,0.023302361369132996,0.014009554870426655,-4.030988876024821e-09,-20160.32421875,0.014473695307970047,0.019102033227682114,0.014473695307970047,0.0,-47395.98046875,0.13912233299924992,0.04932162500335835
Hunting_during_standing_clip1,hunting during standing,131,0.014014185406267643,0.022571271285414696,0.014014185406267643,-1.497031165698104e-09,-11679.6982421875,0.014480404555797577,0.019851604476571083,0.014480404555797577,0.0,-64713.828125,0.1402659999998832,0.06823304199497215
sitting_and_Laundry_at_the_same_time_clip1,sitting and laundry at the same time,251,0.014017770066857338,0.023205718025565147,0.014017770066857338,-6.5906236024204645e-09,-42027.0078125,0.014184708707034588,0.01853320375084877,0.014184708707034588,0.0,-109912.015625,0.31559699999706936,0.03829875000519678
Bathing_Pets_and_standing_at_the_same_time_clip1,bathing pets and standing at the same time,246,0.01402197778224945,0.02281918190419674,0.014021976850926876,-9.029479386413186e-09,-47920.16796875,0.013683623634278774,0.017315832898020744,0.013683623634278774,0.0,-127476.8671875,0.22588608400002386,0.04681179200997576
standing_while_Laughing_loudly_clip1,standing while laughing loudly,141,0.01402988750487566,0.02296275645494461,0.01402988750487566,4.914741502659581e-09,-29444.869140625,0.013929465785622597,0.01786752976477146,0.013929465785622597,0.0,-88523.359375,0.19571204100066097,0.04878841601021122
Blowing_your_nose_while_sitting_clip1,blowing your nose while sitting,203,0.014031203463673592,0.022978555411100388,0.014031203463673592,1.4243424217852407e-08,-24829.884765625,0.01359276007860899,0.01719706691801548,0.01359276007860899,0.0,-98835.9609375,0.19272475000002487,0.03694945899769664
Hands_crossed_in_front_while_sitting_clip1,hands crossed in front while sitting,131,0.014035969972610474,0.02340206690132618,0.014035969972610474,-1.112751002452228e-09,-22332.02734375,0.014698779210448265,0.01954195275902748,0.014698779210448265,0.0,-58675.65625,0.13541779199999837,0.06359870800224598
Hands_crossed_in_front_while_sitting_1_clip1,hands crossed in front while sitting,147,0.014038649387657642,0.02337663434445858,0.014038649387657642,1.0135752237516726e-09,-24653.63671875,0.014817607589066029,0.01969192363321781,0.014817607589066029,0.0,-66296.734375,0.14483700000005229,0.056449791009072214
